language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
tean1237,-,-,-,-,-,-,e,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vano1237,-,-,-,n,-,-,e,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tane1237,-,-,-,n,-,-,e,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nang1262,-,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,n,-,-,u,-,-,-,-,-,-,-
malo1246,-,-,-,n,-,d,E,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,u,-,-,i,-,-,-,-,-,-,-
ayiw1239,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,E,-,-,n,-,g,a,-,E,-,-,-,-,-
ayiw1239,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,E,-,-,n,-,g,u,-,-,-,-,-,-,-
siee1239,-,-,-,n,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,n,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,n,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
anei1239,-,-,-,n,-,-,i,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
anei1239,-,-,-,n,-,-,i,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lena1238,-,-,-,n,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-
lena1238,-,-,-,n,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-
sout2869,-,-,-,n,-,h,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-
sout2869,-,-,-,n,-,h,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-
kwam1252,-,-,-,n,-,-,a,-,N,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
kwam1252,-,-,-,n,-,-,a,-,N,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
kwam1252,-,-,-,n,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,-,-,-
kwam1252,-,-,-,n,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,-,-,-
nort2847,-,-,-,n,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,N,-,-,a,-,k,-,-,-,-,-
nort2847,-,-,-,n,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,N,-,-,a,-,k,-,-,-,-,-
whit1269,-,-,-,n,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,N,-,-,a,-,k,-,-,-,-,-
whit1269,-,-,-,n,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,N,-,-,a,-,k,-,-,-,-,-
sude1239,-,-,-,-,-,-,i,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,e,-,-,-,-,-
nimo1246,-,-,-,h,-,-,E,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-
dehu1237,-,-,-,-,-,-,e,y,d,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-
dehu1237,-,-,-,-,-,-,e,y,d,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-
iaai1238,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
neng1238,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,e,-,-
neng1238,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,e,-,-
neng1238,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,-,-,-
neng1238,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,-,-,-
kuma1276,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,l,-,-,e,-,n,-,-,-,-,-
jawe1237,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,l,-,-,e,-,n,-,-,-,-,-
jawe1237,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
