language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59
hula1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
waim1251,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,u,-,f,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-,-,-,u,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,u,-,f,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-,-,-,u,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,u,-,-,-,-,u,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,u,-,-,-,-,u,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,-,-,-,-,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,-,-,-,-,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,T,-,h,-,-,T,-,h,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mars1254,y,-,d,-,-,Z,e,-,-,-,w,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,w,-,-,-,-,i,-,-,-,r,-
moki1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,r,-
moki1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,r,-
kosr1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,E,-,-,-,l,-
kosr1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,E,-,-,-,l,-
kosr1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,h,-,l,-
kosr1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,h,-,l,-
gilb1244,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bebe1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,g,u,r,-,-,-,-,-,-,-,-,u,-,-,-,N,-
avau1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,N,-,r,-,-,-,-,-,-,-,-,u,-,-,-,N,-
akol1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-,-,u,-,n,-,g,-
mang1403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,N,o,N,-
kaul1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,k,-,l,-,-,-,-,-,-,-,-,u,-,-,-,N,-
seng1281,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,N,-
lore1244,-,-,-,-,-,l,a,-,-,-,x,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,f,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lore1244,-,-,-,-,-,l,a,-,-,-,x,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,f,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shar1244,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
butm1237,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1289,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,i,-,b,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
asum1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-
tani1255,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-
amba1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-
malo1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,E,-,-,m,E,i,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,o,-,w,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,o,-,w,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,o,-,w,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,w,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,w,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,w,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,v,-,-,-,-,3,-,-,l,-,-,-,-,-,-,-,-,v,-,-,-,a,-
lena1238,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,v,-,-,-,-,3,-,-,l,-,-,-,-,-,-,-,-,v,-,-,-,a,-
lena1238,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,v,-,-,-,-,3,-,-,l,-,-,-,-,-,-,-,-,v,-,-,-,a,-
sout2869,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,a,-
sout2869,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,a,-
sout2869,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,a,-
kwam1252,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,a,-
kwam1252,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,a,-
kwam1252,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,a,-
whit1269,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,a,-
whit1269,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,a,-
whit1269,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,a,-
dehu1237,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,e,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
iaai1238,-,-,-,-,-,t,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,-,-,h,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,u,-,-,-,-,k
nyal1254,-,-,-,-,-,n,-,-,-,-,h,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,o,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,u,k
fwai1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,u,k
pwaa1237,-,-,-,-,-,x,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pije1237,-,-,-,-,-,x,-,-,-,-,h,-,u,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,u,k
jawe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,u,k
hmwa1243,-,-,-,-,-,x,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
have1241,-,-,-,-,-,x,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
haek1239,-,-,-,-,-,x,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
waam1236,-,-,-,-,-,x,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vama1243,-,-,-,-,i,x,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
cemu1238,-,-,t,-,i,k,a,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-
caac1237,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bala1316,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,Z,-,u,-
paic1239,-,-,t,-,i,k,a,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-
xara1244,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-
xara1243,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-
tiri1258,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-
neku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-
orow1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-
arha1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,o,-
arho1237,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,-
houa1234,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-
zire1240,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-
dumb1241,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-,-,o,-,-,-,-,-
nume1242,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,o,-,-,-,-,-
