language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,l,-,-,-,-,o,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,k,-
nume1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,e,-,-,-,-
merl1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,a,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,e,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,e,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,o,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,e,-,-,-,-
loto1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,3,-,-,-,-
loni1238,-,-,-,-,-,e,-,l,-,-,-,-,-,-,e,-,-,-,7,e,-,i,e,i,-,-,-,-
papi1254,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,i,-,-,-,-
tita1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,7,-,-,-,-,i,-,-,-,-
sori1242,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-
herm1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,m,-,w,-,-,-,-,-,-,a,T,t,-,s,-,-,-,-,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,7,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,a,-,t,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-
tulu1259,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
kayu1243,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,y,d,-,-,Z,-,a,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,m,-,-,i,-,m,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-
vagh1249,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,N,-,-,-,-,a,-,-,-,-
vari1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,N,-,-,-,-,a,n,-,e,-
vari1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
rovi1238,-,d,o,g,-,o,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
ughe1237,n,d,o,x,-,o,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
duke1237,-,-,-,-,-,o,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,-
hoav1238,-,-,-,-,-,e,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
hoav1238,-,-,-,-,-,o,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,-
kusa1251,-,-,-,-,-,o,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,-
maro1244,-,-,-,-,-,o,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,o,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,b,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
simb1256,-,-,-,b,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
simb1256,-,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,m,-,-,-,-,a,-,-,-,-
simb1256,-,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,m,-,-,-,-,a,-,-,-,-
lung1249,-,d,o,g,-,o,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
lung1249,-,-,-,b,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
teop1238,-,-,-,t,-,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
hako1237,-,-,e,t,-,a,-,r,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,a,-,-,-,-
hali1244,-,-,-,t,-,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
solo1257,-,-,-,t,-,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,o,n
neha1247,-,-,-,b,-,a,n,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,g,-,-,-,-,e,-,-,-,-
tora1259,m,-,a,t,-,o,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
zaza1245,-,-,-,f,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
blab1237,-,-,-,f,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,i,-
koko1269,-,-,-,f,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,i,-
zaba1237,-,-,-,f,-,i,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,i,-
suau1242,-,-,-,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
sali1295,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
bwan1241,-,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-
bwan1241,-,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,t,a,-,-,-,i,-,-,-,-
oyao1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
auhe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
buhu1237,-,-,-,-,-,-,-,e,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
moli1248,-,-,-,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
dobu1241,-,-,-,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
buna1276,-,-,-,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
sewa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
guma1254,-,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
diod1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
idun1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
iama1237,-,-,-,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,a,-,-,-,-
kolu1245,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,e,-,-,-,-
gapa1238,-,-,-,-,-,-,-,k,-,-,e,-,k,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
ghay1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
anuk1239,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
tawa1275,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,e,-,-,-,-
dawa1242,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
ubir1237,-,-,-,-,-,-,-,e,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,n,-
kili1267,-,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,i,-,-,-,-
muyu1244,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-
mais1250,-,-,-,-,-,-,-,k,-,-,-,-,w,-,i,-,-,-,t,-,-,-,-,i,-,-,-,-
motu1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,a,-,i,-,a,-,-,-,-
tour1243,-,-,-,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,k,a,-,i,k,o,-,-,-,-
kuni1263,-,-,-,-,-,-,-,e,-,-,-,-,-,-,i,-,-,-,k,-,-,-,-,a,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,k,-,-,-,-,a,-,-,-,-
abad1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,a,-,-,-,-
hula1239,-,-,-,-,-,-,-,x,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
waim1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,a,-,-,-,-
pohn1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,l,-,-,-,-,a,-,-,N,-
ping1243,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,l,-,-,-,-,a,-,-,-,-
moki1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,r,-,-,-,-,o,-,-,N,-
pulu1242,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,i,w,e,r,-
pulu1242,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,i,-,-,-,-
caro1242,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-
sata1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-
chuu1238,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-
wole1240,-,-,-,-,-,-,-,w,e,r,i,-,w,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-
wole1240,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-
mort1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,3,-,-,-,r,-,-,-,-,e,y,d,Z,-
mars1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,w,-
mars1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,w,-
seng1281,-,-,-,-,-,-,-,h,-,-,-,-,-,-,i,-,-,o,n,-,-,-,-,-,-,-,-,-
lamo1244,-,-,-,r,-,-,-,r,-,-,-,-,-,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-
amar1272,-,-,-,-,-,-,-,r,-,-,e,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
lore1244,-,-,-,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-,8,-,-,-,-,3,-,-,-,-
shar1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-
butm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-
saka1289,-,-,-,-,-,-,-,x,-,-,-,-,-,-,E,-,-,-,8,-,-,-,-,-,-,-,-,-
pate1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,e,-,-,-,-
hote1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,i,-,-,-,-
wamp1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,o,-
ayiw1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,a,m,o,l,-,-,-,-,i,-,-,-,-
nang1262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-
nang1262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,o,l,-,-,-,-,a,-,-,-,-
tean1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,T,h,-,t,-,s,-,h,i,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,T,s,-,t,-,s,-,-,i,-,-,-,-
anei1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,x,e,t,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,h
sout2869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,a,-,-,-,-
nort2847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-
whit1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,r,u,h,-
dehu1237,-,-,-,-,-,-,-,g,-,-,o,-,-,-,e,-,-,-,-,-,-,e,-,3,-,-,n,-
dehu1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-
iaai1238,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
neng1238,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kuma1276,-,-,-,-,-,a,-,x,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,x,-,-,-,-,w,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,-,x,-,-,-,-,w,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,u,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-
pije1237,-,-,-,k,-,a,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,i,-,-,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,y,d,-,-,Z,-,a,-,-,-,-
hmwa1243,-,-,-,x,-,a,-,l,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-,e,-,-,-,-
hmwa1243,-,-,-,-,-,-,-,5,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-
have1241,-,-,-,x,-,a,-,l,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-,e,-,-,-,-
have1241,-,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,h,-,-,m,-,e,-,-,-,-
haek1239,-,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,h,-,-,m,-,e,-,-,-,-
haek1239,-,-,-,x,-,a,-,l,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-,e,-,-,-,-
vama1243,-,-,-,x,-,a,-,l,-,-,-,-,-,-,e,-,-,-,k,-,-,-,-,e,-,-,-,-
caac1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,y,d,-,-,Z,-,a,-,-,-,-
paic1239,-,-,-,-,-,-,-,T,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-,-
xara1244,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
xara1243,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
neku1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,m,-,-,o,-,a,-,-,-,-
orow1242,-,-,-,-,-,-,-,t,-,-,-,-,o,n,a,-,-,-,m,-,-,o,-,a,-,-,-,-
arha1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-
arho1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,o,-,-,-,r,-,-,o,-,a,-,-,-,-
dumb1241,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,u,a,a,r,-,e,-
nume1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-
