language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
lonw1238,-,-,-,-,N,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,l,-,-,-,-
lonw1238,-,-,-,-,N,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,l,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,e,-,-,r,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,e,-,-,r,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,e,-,-,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,e,-,-,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,k,-,a,-,-,i,-,-,-,-,l,-,u,-,-,-,-,-,e,-,-,-,-,-,-,-
sout2859,-,-,-,-,x,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,x,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,i,-,n,-,i,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,i,-,n,-,i,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,i,-,n,-,i,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,i,-,n,-,i,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tolo1255,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tolo1255,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vuna1239,-,i,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vuna1239,-,i,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
valp1237,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
valp1237,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
piam1242,-,i,-,-,N,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
piam1242,-,i,-,-,N,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
noku1237,-,-,-,-,r,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
noku1237,-,-,-,-,r,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tang1347,-,e,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tang1347,-,e,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malo1243,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malo1243,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
arak1252,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
arak1252,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tutu1241,-,i,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tutu1241,-,i,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aore1237,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aore1237,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mafe1237,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mafe1237,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nara1263,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nara1263,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
moro1286,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
moro1286,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
east2443,-,-,-,-,N,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
east2443,-,-,-,-,N,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
west2513,-,-,-,-,a,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
west2513,-,-,-,-,a,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baet1237,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baet1237,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
leha1244,-,-,-,-,k,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,e,i,-,-,-,-,-,-
leha1244,-,-,-,-,k,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,e,i,-,-,-,-,-,-
motl1237,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,-
motl1237,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,-
leme1238,-,-,-,-,t,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,t,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,e,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,e,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,n,-,d,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vera1241,-,-,-,-,n,-,d,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mota1237,-,-,-,-,n,-,e,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mota1237,-,-,-,-,n,-,e,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
weta1242,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,k,-,-,-,-,i,-,-,-,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,k,-,-,-,-,i,-,-,-,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,n,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
loto1240,-,-,-,-,n,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,x,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,x,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,k,-,h,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,k,-,h,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,x,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,x,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,h,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,h,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,p,-,-,-,o,-,-,-,-,-,-,-
malu1245,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,p,-,-,-,o,-,-,-,-,-,-,-
maee1241,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,x,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,i,-,n,-,i,r,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,i,-,n,-,i,r,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,n,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,n,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,n,-,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,n,-,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,n,-,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,n,-,-,-
lete1241,-,-,-,-,n,-,-,-,-,d,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,n,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
labo1244,-,-,-,-,n,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,a,-,-,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-
navw1234,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-
navw1234,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-
navw1234,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-
sout2857,-,-,-,-,7,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,7,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,a,n,-,d,-,-,-,-,i,-,-,-,n,d,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,i,-,-,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,i,-,-,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,a,-,t,-,-,-,e,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,a,-,t,-,-,-,e,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,a,-,t,-,-,-,e,-,-,-,-,-,-,-
wala1267,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
wala1267,-,-,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
port1285,-,-,-,-,x,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
port1285,-,-,-,-,x,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mask1242,-,-,-,-,k,-,-,-,-,a,-,-,-,-,l,-,i,-,8,-,-,-,o,-,-,-,-,-,-,-
mask1242,-,-,-,-,k,-,-,-,-,a,-,-,-,-,l,-,i,-,8,-,-,-,o,-,-,-,-,-,-,-
mask1242,-,-,-,-,k,-,-,-,-,a,-,-,-,n,d,-,i,-,8,-,-,-,o,-,-,-,-,-,-,-
mask1242,-,-,-,-,k,-,-,-,-,a,-,-,-,n,d,-,i,-,8,-,-,-,o,-,-,-,-,-,-,-
aulu1238,-,-,-,-,x,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,x,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,a,n,-,d,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,x,-,a,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,x,-,a,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
loni1238,-,-,-,-,h,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,w,-
loni1238,-,-,-,-,h,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,w,-
papi1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,t,-,-,u,n
papi1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,t,-,-,u,n
tita1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
moke1240,-,-,-,-,s,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
pona1250,-,-,-,-,-,-,-,-,-,u,-,r,-,-,r,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n
pona1250,-,-,-,-,-,-,-,-,-,u,-,r,-,-,r,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n
andr1248,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
andr1248,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,s,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,s,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,t,-,-,o,-
seim1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,t,-,-,o,-
kayu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,e,-,-,-,-,-,-,-
biak1248,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wand1267,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
morm1235,-,-,-,-,t,-,-,-,-,i,-,-,-,-,7,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
gebe1237,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
asss1237,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
asss1237,-,-,-,-,s,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
gane1237,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,s,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,-,-,e,-,-,-,o,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-
hako1237,-,-,-,-,r,-,-,-,-,o,-,-,-,-,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,n,-,-,-,-,o,-,-,-,-,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,n,-,-,-,-,a,-,-,-,-,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
neha1247,-,-,-,-,g,-,-,-,-,i,-,-,-,-,s,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,-,-,i,-,-,-,o,d,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-
aluu1243,-,-,-,-,r,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,7,-,-,i,-
aluu1243,-,-,-,-,r,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,7,-,-,i,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,n,-,i,-,-,-,-,-,-,-
