language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
lumb1249,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,u,-,-,r,-,u,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,3,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,e,-,-
vili1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,3,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
teke1274,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,z,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-
njeb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,u,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,a,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-
wand1266,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,u,u,-,-,m,a,a,-,-,-,-,-,-,-,-,-,7,-,-,-,-,a,-,-,-,a,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,a,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,u,-,-,m,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-
ndum1239,-,-,-,-,-,-,-,g,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,u,-,-,m,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-
tchi1245,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,e,-,-,n,-,e,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,3,-,-,m,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-
teke1275,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-
teke1275,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-
tien1242,-,-,-,-,-,-,-,p,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,E,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
chok1245,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,z,-,-,-,-,-,e,-,-,-,-,e,e,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-
luva1239,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
mbun1249,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-
kuan1247,-,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
ndon1254,-,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kwan1273,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
here1253,-,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kimb1241,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
phen1239,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-
kwes1244,-,-,-,-,-,-,-,g,-,-,u,-,-,u,-,-,-,-,-,v,-,u,-,-,u,-,-,-,-,-,-,l,u,u,-,-,m,u,u,-,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,a,-,-
sond1250,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
mbal1257,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,v,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-
lwal1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,k,a,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
umbu1257,-,-,o,-,o,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,p,a,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-
lund1266,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
ruun1238,-,-,-,-,-,-,-,t,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
zamb1245,-,-,w,o,o,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,i,-,-
mpam1239,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,w,a,-,-,a,-,-
maba1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,o,-,-
ling1263,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,w,-,-,-,a,-,-
bang1354,-,-,-,-,-,-,-,y,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,w,a,-,-,a,-,-
mong1338,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,w,-,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,-,-,-,-
mbos1242,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,a,-,-
mbos1242,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,a,-,-
mbos1242,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,a,-,-
mbos1242,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,a,-,-,-,a,-,-
mbos1242,-,-,-,-,o,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,a,-,-
koyo1242,-,-,-,-,i,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,a,-,-
koyo1242,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,a,-,-,-,a,-,-
mbok1243,-,-,-,-,i,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,a,-,-
akwa1248,-,-,-,-,i,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,w,-,-,-,a,-,-
dibo1245,-,-,-,-,-,-,-,p,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,E,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,o,-,-
dibo1245,-,-,-,-,-,-,-,p,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,E,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,o,-,i
bomi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,v,-,-,-,-,-,-,-,-,e,-,i
bong1284,-,-,k,-,o,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,w,-,-,-,e,-,-
yaka1272,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,-,-,-
ngom1268,-,-,k,o,o,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,n,b,-,-,-,-,w,a,-,-,a,-,-
bamw1238,-,-,b,-,o,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,i,-,-
bamw1238,-,-,b,-,o,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,i,-,-
bamw1238,-,-,b,-,o,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,i,-,-
ndol1238,-,-,b,-,o,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,i,-,-
bolo1263,-,-,b,-,o,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,i,-,-
budz1238,-,-,b,-,o,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,i,-,-
bwel1238,-,-,-,-,o,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,o,d,i,i,-,-
sode1235,-,-,f,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,m,-,-,b,-,-,-,-,w,-,-,-,-,-,-
kele1255,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,g,-,-,-,-,w,-,-,-,-,-,-
mbol1247,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,u,m,b,o,a,u,m,-,-,b,o,o,a,a,k,-,-,-,a,-,-
tete1250,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,o,-,-
ombo1238,-,-,m,-,m,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,b,w,-,-,-,a,-,-,-,a,-,-
deng1250,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,v,-,-,-,-,o,-,-,-,o,-,-
bush1247,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,u,-,p
wong1247,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w
ngul1247,-,-,-,-,a,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-
saka1287,-,-,-,-,E,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,o,-,l
bata1285,-,-,-,-,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-
beng1282,-,-,-,-,i,-,i,v,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-
yasa1242,-,-,-,-,e,-,e,v,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-
dual1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mali1280,-,-,-,-,-,-,-,v,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
orok1266,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mokp1239,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ndas1238,-,-,-,-,u,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,-,-
wumb1242,-,-,-,-,u,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,-,-
sigh1238,e,e,p,u,u,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
osam1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-,-,-,-,N,-,-,g,-,-,-,-,-,-,-,-,a,-,-
maho1248,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,a,m,-,-,-,b,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kota1274,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,s,a,N,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kele1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,8,-,E,-,-,S,-,i,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,y,-,e,-,-,S,-,e,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,E,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,E,-,-,s,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,E,-,-,S,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,E,-,-
sake1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,d,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-
eviy1235,-,-,-,-,e,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-
bubi1250,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
tsog1243,-,-,-,-,e,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
simb1254,-,-,m,-,o,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,o,-,-
pinj1243,-,-,m,-,o,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-
kand1300,-,-,m,-,o,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-
myen1241,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,p,E,E,k,-,-,-,-,a,-,-,-,a,-,-
myen1241,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,x,-,-,-,-,w,-,-,-,a,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
myen1241,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,x,-,-,-,-,w,-,-,-,a,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,x,-,-,-,-,w,-,-,-,a,-,-
bulu1251,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
fang1246,-,-,-,-,3,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-
fang1246,-,-,-,-,3,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-
