language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
leng1258,-,-,-,-,-,-,-,-,-,-,o,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
tuki1240,-,-,-,-,-,-,-,-,-,-,o,-,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,o
nugu1242,-,-,-,-,-,-,-,-,-,-,o,-,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,g,-,o
mmaa1238,-,-,-,-,-,-,-,-,-,-,o,o,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,k,-,-
elip1238,-,-,-,-,-,-,-,-,-,-,o,o,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,k,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,o,o,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,k,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,o,-,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,g,-,-
nuba1241,-,-,-,-,-,-,-,-,-,-,a,a,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,k,-,-
yamb1252,-,-,-,-,-,-,-,-,-,-,o,o,m,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,k,-,-
tune1261,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,n,-,-,-,-,-,a,m,-,-
noma1260,-,-,-,-,-,-,-,-,-,-,o,o,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
nyok1243,-,-,-,-,-,-,-,-,-,-,u,u,-,p,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-
bube1242,-,-,-,-,o,-,o,-,l,o,o,-,-,b,-,-,o,o,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,7,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,a,7,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,u,-,-,-,-,-,-,i,-,u,i,-,-
bile1244,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,w,a,-,m,-,a,-,-,b,-,-,w,i,y,a,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-
kulu1255,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,g,-,-
dugu1249,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-
komc1235,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,-,-,-,k,w,E,-,-,-,-,-,-,-,-,E,-,-,-
okuu1243,-,-,-,-,-,-,-,-,-,-,e,e,-,b,-,-,-,-,k,-,o,-,-,-,-,-,-,-,-,o,-,-,i
aghe1239,-,-,-,-,-,-,-,-,k,-,3,3,-,-,-,-,-,-,k,w,e,-,-,-,-,-,-,-,-,e,-,-,-
meta1238,-,-,-,-,-,-,-,-,-,-,a,a,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
njen1238,-,-,-,-,-,-,-,-,-,-,a,a,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,k,-,7
bamu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-
mung1266,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,3,g,-,h,-,-,-,-,-,-,-,-,-
