language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
bila1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
kang1285,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,E,-,-,E,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
ndak1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
mbod1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
budu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
budu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,g,b,-,-,o,-,-,N,g,-,u,-,-,-,-,u,-,o,-,-,-,-,-,-
vanu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
tuki1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,w,i,i,n,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nugu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mmaa1238,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
elip1238,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,5,-,-,-
yang1293,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,i,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-
nuba1241,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yamb1252,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,o,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tune1261,-,-,i,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,w,-,-,i,-,-,n,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
noma1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,u,-,u,n,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nyok1243,-,-,a,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,u,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kako1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,a,-,-,a,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
seki1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,a,a,w
kolc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,o,o,o,o,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maka1304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shiw1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
kwas1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,E,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
mpie1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,a,a,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,-,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,-,-,a,-,-,b,-,d,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-
eton1253,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,b,a,-,-,a,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,-,-,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,-,k,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,k,a,-,-,a,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
baro1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,E,-,-,E,-,m,b,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,E,-,-,E,-,m,b,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,E,-,m,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,d,-,d,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,d,-,-,7
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,d,-,d,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,w,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-,-,-
nkon1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,N,-,-,-,-,-,-,k,-,-,o,-,o,-,o,-,-,-,-,-,-,-,-,o,-,-,N,-,-,-
bube1242,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,T,o,-,-,o,-,-,w,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
komc1235,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,-,-,-,-,-,-,b,-,-,3,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
okuu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,o,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
aghe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,z,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-
meta1238,-,-,-,-,-,-,-,-,-,-,g,-,-,g,-,-,-,-,w,-,-,-,-,-,-,w,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
njen1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
bamu1253,-,-,m,-,-,-,-,-,-,-,o,-,-,o,-,-,-,-,m,-,-,-,-,-,-,b,-,v,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mung1266,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,v,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,v,-,-,-,-,-,-,v,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
