language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,i,-,r,a,a,k,a,a,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,e,-,-,-,e,-,-,-,-,-,l,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,z,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
tswa1255,l,-,i,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,n,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tson1249,r,-,i,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,n,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
xhos1239,-,-,i,n,g,T,a,m,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
zulu1248,-,-,i,-,-,-,-,m,-,-,-,p,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
zulu1248,i,-,i,-,-,-,-,m,-,-,-,p,-,a,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,e,-,-,-,-,e,-,-,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,n,-,-,-,t,-,-,-,i,-,i,t,h,a,a,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,n,-,-,-,r,-,-,-,i,-,-,-,t,-,-,a,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
buyu1239,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lund1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,h,-,-,-,-,i,-,-,-,-,-,-,-,-
ruun1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sala1268,y,i,u,-,w,-,a,m,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,d,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-
kany1247,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,z,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
chok1245,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,i,-,-,-,-,i,-,-,-,-,n,-,a,-
luva1239,-,-,-,-,-,-,-,m,w,i,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
mbun1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
kuan1247,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ndon1254,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,Z,-,-,i,-,-,-,-,-,-,-,-
kwan1273,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,a,n,d,a,n,i,-,-,-,-,-,-,-,-
here1253,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
kimb1241,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,a,n,y,-,-,i,-,-,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kwes1244,-,-,-,-,-,-,-,l,-,u,-,-,-,-,-,u,-,-,-,k,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,g,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
sond1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,h,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mbal1257,-,-,-,-,-,-,-,m,-,i,-,s,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
lwal1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,s,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
umbu1257,-,-,o,o,l,u,u,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,b,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,S,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,w,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,y,-,-,-
ding1239,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,s,-,i,-,-,-,-,-,m,-,-,b,-,u,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,3,-,-,-,-,l,-,-,-
mpuo1241,-,-,-,-,-,-,-,m,b,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-
lwel1234,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-
yaka1269,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
suku1259,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,s,-,o,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
yomb1244,l,-,u,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
yomb1244,l,-,u,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,n,-,a,-
koon1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,s,-,h,-,-,-,-,i,-,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,t,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,m,b,-,u,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kuny1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
suun1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,a,-,a,-,-,a,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,s,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
sans1272,l,-,u,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
hung1278,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,u,s,-,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,a,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,N,g,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,r,-,-,a,-,m,b,-,a,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lumb1249,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,N,g,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,g,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,t,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,N,g,-,-,a,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,s,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,h,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,E,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,E,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,Z,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lika1243,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,y,-,-,o,-,o,-,-,-,-,-,-,-,-
bali1274,-,u,u,-,-,-,-,m,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,i,-,-,E,-,E,-,-,-,-,-,-,-,-
bwaa1238,-,-,n,-,-,-,-,n,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,s,E,-,E,-,-,-,-,-,-,-,-
pagi1243,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
bila1255,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kang1285,-,-,-,-,-,-,-,m,-,-,-,u,u,u,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
bera1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,i,-,-,-,-,i,-,-,-,-,n,a,a,-
ndak1241,-,-,u,-,-,-,u,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
mbod1238,-,-,u,-,-,-,u,k,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-
budu1250,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
budu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
nyal1250,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,i,i,m,i,i,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
leng1258,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,i,-,k,-,-,a,-,-,-,-,-,-,-,-
tuki1240,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,g,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
nugu1242,-,-,o,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
mmaa1238,-,-,a,-,-,-,a,N,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
yang1293,-,-,a,-,-,-,a,N,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
yang1293,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
yamb1252,-,-,o,-,-,-,-,N,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tune1261,m,o,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
noma1260,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-
kako1242,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,d,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-
seki1238,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
