language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56
lumb1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,e,-,r,-,u,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,a,X,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,a,-,t,a,x,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,p,-,-,a,-,t,a,x,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,p,-,-,a,-,t,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lika1243,-,-,k,-,-,o,-,-,o,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bali1274,-,-,-,-,-,u,-,-,u,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bila1255,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
kang1285,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndak1241,-,-,-,-,-,-,-,-,-,-,-,k,e,-,-,-,-,-,-,n,i,i,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mbod1238,-,-,-,-,-,-,-,-,-,-,-,k,e,-,-,-,-,-,-,n,i,i,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tuki1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,e,d,u,u,m,-,e,-,-,-,-,-,-,-
nugu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mmaa1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,u,-,-,k,-,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
elip1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,u,-,-,g,-,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,u,-,-,k,-,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nuba1241,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yamb1252,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,N,-,-,-,-,-
tune1261,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
noma1260,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyok1243,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
kako1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,l
seki1238,-,-,-,a,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,E,-,-,-,-,-,-,E,-,-,-,-,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,a,a,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kolc1235,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
maka1304,-,-,-,-,-,s,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-
shiw1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,x,-,a,-,-,-,-,-,-,-
kwas1243,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpie1238,-,-,-,a,-,a,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
koon1245,-,-,-,-,-,e,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
njye1238,-,-,-,-,-,e,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,E,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,E,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,3,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,3,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,3,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,o,o,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,i,-,u,-,-,-,i,-,-,-
baro1252,-,-,d,i,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,E,-,-,-,-,-,-,E,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,3,3,-,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,N,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-
nkon1247,-,-,m,-,-,m,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,E,E,n,t,E,-,-,-,-,-,-,E,-,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-
bube1242,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
komc1235,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
okuu1243,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,-
aghe1239,-,-,-,-,-,i,-,-,i,-,-,b,v,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mung1266,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,k,-,o,-,-,n
