language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
myen1241,-,-,-,-,-,x,o,-,-,o,-,d,-,-,-,y,-,-,-,-,o,-,-,o,-,n,-,-,-,-,-,a,-,-,-,a,-,-,-,-
myen1241,-,-,-,-,-,x,-,-,-,o,-,d,-,-,-,y,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
myen1241,-,-,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
myen1241,-,-,-,-,-,x,-,-,-,o,-,d,-,-,-,y,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
myen1241,-,-,-,-,-,y,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,o,-,e,-,-,e,-
fang1246,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,5,-
fang1246,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,5,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,e,-,-,e,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,e,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,e,-,-,y,-
eton1253,-,-,-,-,-,n,o,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,u,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,u,-,-,-,-
baro1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,u,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,u,u,7,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,u,-,-,u,-,-,-,-,-,-,-,-,-,-,3,-,-,-,3,-,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,u,-,-,u,-,-,-,-,-,-,-,-,-,-,3,-,-,-,3,-,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,o,-,-,o,-,-,-,-,l,-,-,-,-,-,o,-,-,-,o,-,-,-,-
nkon1247,-,-,-,-,-,N,-,-,-,N,-,-,-,-,-,k,-,e,-,-,e,-,-,-,-,n,E,E,k,-,-,e,-,-,-,e,-,-,-,-
kako1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,o,-,-,-,-
seki1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,o,-,-,-,o,-,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,o,-,-,o,-,-,-,-,l,-,-,-,-,-,o,-,-,-,o,-,-,-,-
kolc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
maka1304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
shiw1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
kwas1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mpie1238,-,-,-,-,-,-,a,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,o,-,-,-,-
bomw1238,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,-
koon1245,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,3,-,-,-,3,-,-,-,-
njye1238,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,3,-,-,-,3,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
lika1243,-,-,-,-,-,k,-,-,-,a,-,-,-,a,m,w,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
bali1274,-,-,-,-,-,-,-,-,-,u,-,-,-,u,-,l,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
bwaa1238,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
bwaa1238,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
pagi1243,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
bila1255,-,-,-,-,-,m,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bila1255,-,-,-,-,-,m,-,-,-,u,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kang1285,-,-,-,a,-,a,-,-,-,o,-,-,-,o,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bera1259,-,-,-,-,-,h,-,-,-,-,-,-,-,o,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
homa1239,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,s,-
ndak1241,-,-,-,-,-,k,-,-,-,e,-,n,i,i,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbod1238,-,-,-,-,-,k,-,-,-,e,-,n,-,i,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
budu1250,-,-,-,-,-,k,-,-,-,u,-,n,-,i,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyal1250,-,-,-,-,-,n,-,-,-,u,-,-,-,u,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
leng1258,-,-,-,-,-,y,-,-,-,o,-,-,-,o,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tuki1240,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,a,-,-,-,a,-,-,-,-
nugu1242,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mmaa1238,-,-,-,-,-,k,u,-,-,u,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-
elip1238,-,-,-,-,-,k,u,-,-,u,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-
yang1293,-,-,-,-,-,k,u,-,-,u,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-
yang1293,-,-,-,-,-,g,-,-,-,u,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-
nuba1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-
yamb1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-
tune1261,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-
noma1260,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,o
nyok1243,-,-,-,-,-,w,o,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
bube1242,-,-,-,-,-,-,-,-,-,u,-,-,-,u,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,o,-,-,o,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bafi1243,-,-,-,-,-,l,-,-,-,3,-,-,-,3,-,w,-,-,-,-,e,-,-,e,y,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,u,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bile1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,o,-,-,o,n,l,-,-,-,-,-,u,-,-,-,o,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,i,-,-,-,i,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,a,-,l,-,-,-,-,-,i,-,-,-,i,-,-,-,-
kulu1255,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,a,-,l,-,-,-,-,-,a,-,-,-,a,-,-,-,-
dugu1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,o,-,-,o,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
komc1235,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
okuu1243,-,-,-,-,-,y,-,-,-,u,-,-,-,-,-,u,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
aghe1239,-,-,-,i,i,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bamu1253,-,-,-,-,-,N,-,-,-,o,-,-,-,-,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mung1266,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,7,-
fefe1239,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
tivv1240,-,-,-,-,-,w,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-
