language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69
east2782,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kuny1238,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
suun1239,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,i,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,y,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
hung1278,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,w,i,-,-,-,-,-,i,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,i,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,i,-,-,-,-,-,-,d,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,i,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,d,u,u,-,m,-,-,-,-,-,-,-,b,-,-,i,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,d,-,-,i,-,-,-,-,-
lumb1249,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,g,-,-,3,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,g,e,-,e,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
teke1274,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,g,a,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,i,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,N,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,N,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,N,e,-,-,-,-,-
ngon1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pagi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bila1255,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bila1255,-,-,-,e,-,e,b,u,u,n,-,-,d,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
bera1259,-,-,-,-,-,-,-,-,-,n,-,-,d,-,u,u,l,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
budu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,b,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-
budu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,b,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-
nyal1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
leng1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,d,-,u,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
mmaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,n,-,-,-,-,d,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,i,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,n,-,-,-,-,d,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-
tune1261,-,m,-,-,-,-,-,-,-,-,-,-,w,-,-,-,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
noma1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,d,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-
kako1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,u,-,l,u,u,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-
seki1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,i,-,b,e,e,-,-,-,n,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,n,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-
kolc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maka1304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,d,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-
shiw1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,-,w,-,-,-,-,-,E,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mpie1238,-,m,E,E,-,-,-,-,-,-,-,-,w,-,-,-,i,i,-,-,-,-,-,-,n,-,-,-,-,-,-,d,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bomw1238,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koon1245,-,-,-,d,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
njye1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,w,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,w,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,b,3,3,-,-,-,d,-,-,-,-,-,u,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,a,-,-,-,f,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,a,-,-,-,l,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,a,a,a,-,d,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,g,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,o,o,e,e,b,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nkon1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,E,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,k,u,-,u,i,-,-,-,-,-,-,i,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,k,-,-,w,i,-,-,-,-,-,-,i,7,-,-,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,b,e,e,b,3,-,-,-,-,-,-,3,-,-,-,-,-
bube1242,-,-,-,o,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,p,-,a,a,-,t,-,-,-,o,-,o,-,p,a,-,a,-,-,-,-,-
komc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,3,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,7,s,3,3
okuu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-
aghe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-
meta1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-
njen1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bamu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,7,-,-,-
mung1266,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,u,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,d,u,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bile1244,-,k,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,i,-,N,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-
