language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
budu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
nyal1250,-,-,-,-,-,-,-,b,-,-,-,i,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
leng1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,w,-,-
tuki1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,e,-,r,e,e,e,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
nugu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mmaa1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
elip1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,h,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nuba1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yamb1252,-,E,E,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,E,-,-,-,n,-,-
tune1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,n,d,-,-,i,-,i,-,-,-,-,-,-
noma1260,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,i,i,-,-,-,-,i,-,-,-,n,y,-,-,i,-,e,-,-,-,-,-,-
nyok1243,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,7,-,-
bube1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
bile1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,y,-,i
kulu1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
dugu1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,a,a,b,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
komc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
okuu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
aghe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,u,u,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-
bamu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mung1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
