language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
saka1287,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,d,-,-,-,z,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
koon1244,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
beem1239,-,-,-,-,-,-,n,-,-,-,z,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
sira1266,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,3,-,-,-,-
sang1333,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,3,-,-,-,-
sang1333,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,3,-,-,-,-
punu1239,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,3,-,-,-,-
ngub1239,-,-,-,-,-,-,t,-,-,-,s,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
lumb1249,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,3,-,-,-,-
vili1238,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,e,e,-,-,-,-
vili1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,3,-,-,-,-
njeb1242,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
tsaa1242,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
wand1266,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
wand1266,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
duma1253,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
duma1253,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
vili1239,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
kani1279,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
kani1279,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ndum1239,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
tchi1245,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mber1257,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mber1257,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
teke1275,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
teke1275,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
teke1275,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
tien1242,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
lika1243,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
bali1274,-,-,-,-,-,-,n,-,-,-,z,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
bwaa1238,-,-,-,-,-,-,n,-,-,-,z,-,a,-,-,a,-,-,-,-,-,-,a,-,-,-,-
komo1260,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bila1255,-,k,-,u,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bila1255,-,5,-,5,-,-,5,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
kang1285,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
ndak1241,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,a,-,-,a,a,-,-,-,-
mbod1238,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,a,a,-,-,-,-
nugu1242,-,-,-,-,-,-,n,-,-,-,T,-,-,-,-,a,-,-,-,-,n,a,a,-,-,-,-
mmaa1238,-,-,-,-,-,-,n,n,t,-,S,-,-,-,-,a,-,-,a,-,n,a,a,-,-,-,-
elip1238,-,-,-,-,-,-,n,n,t,-,S,-,-,-,-,a,-,-,-,-,-,-,a,-,n,-,-
yang1293,-,-,-,-,-,-,n,-,-,-,s,-,-,-,-,a,-,-,a,-,n,a,a,-,-,-,-
nuba1241,p,u,-,u,o,o,N,-,-,-,g,-,-,-,-,o,-,-,o,-,l,-,-,-,-,-,-
yamb1252,-,-,-,-,-,-,n,n,d,-,Z,-,-,-,-,a,-,-,-,-,-,-,a,-,n,-,-
tune1261,-,-,-,-,-,-,m,e,e,-,t,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
noma1260,-,-,-,-,-,-,-,-,E,-,T,-,a,n,-,a,-,-,-,-,-,-,a,-,-,-,-
nyok1243,-,a,-,a,-,-,t,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,a,-,n,-,-
seki1238,-,-,-,-,-,-,d,-,-,-,y,-,-,-,-,o,-,-,o,n,d,o,o,-,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,a,a,a,a,-,l,o,o,-,-,-,-
kolc1235,-,-,-,-,-,-,n,-,-,-,T,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
maka1304,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-,-
shiw1234,-,-,-,-,-,-,5,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kwas1243,-,g,w,3,-,X,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mpie1238,-,-,-,-,-,-,n,-,-,-,T,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
koon1245,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
njye1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,e,-,e,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,E,-,-,-,-,-,-,-,-,5,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,E,-,-,-,-,-,-,-,-,5,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,i,-,-,-,-,-,-,e,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
eton1253,-,-,-,-,-,-,5,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,z,-,a,-,a,a,-,-,-,-,-,-,a,-,-,-,-
bebe1248,-,-,-,-,-,-,5,-,-,-,y,-,e,-,e,e,-,-,-,-,-,-,e,-,-,-,-
baro1252,-,-,-,-,-,-,n,-,d,-,Z,-,a,-,a,a,-,-,-,-,-,-,a,-,-,-,-
bank1256,-,-,-,-,-,-,n,-,d,-,Z,-,a,-,a,a,-,-,-,-,-,-,a,-,-,-,-
basa1284,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-
akoo1248,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,E,-,-,-,-,-,-,E,-,-,-,-
akoo1248,-,-,-,-,-,-,n,-,-,-,z,-,a,-,a,a,-,-,-,-,-,-,a,-,-,-,-
baka1273,-,-,-,-,-,-,n,-,-,-,z,-,e,-,e,e,-,-,-,-,-,-,e,-,-,-,-
baka1273,-,-,-,-,-,-,n,-,-,-,y,-,a,-,a,a,-,-,-,-,-,-,a,-,-,-,-
mboc1235,-,-,-,-,-,-,n,-,-,-,Z,-,-,-,y,3,-,-,-,-,-,-,3,-,-,-,-
bass1260,-,-,-,-,-,-,n,-,-,-,z,-,3,-,3,3,-,-,-,-,-,-,3,-,-,-,-
bafa1247,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,E,-,-,-,-,-,-,E,-,-,-,-
nkon1247,-,-,-,-,-,-,n,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,l,-,-
tibe1274,-,-,-,-,-,-,5,-,-,-,y,-,w,-,w,e,-,-,-,-,-,-,e,-,-,-,-
bube1242,-,-,-,-,-,-,e,-,-,-,T,-,-,-,-,a,-,-,-,-,l,a,a,-,-,-,-
komc1235,-,3,-,-,-,-,3,-,d,-,Z,-,-,-,-,E,-,-,-,-,-,-,E,N,N,-,-
okuu1243,-,-,-,-,-,-,-,-,d,-,Z,-,-,-,-,i,-,-,-,-,-,-,i,-,N,-,-
aghe1239,-,-,-,-,-,-,-,-,d,-,z,-,-,-,-,3,-,-,-,-,-,-,3,-,N,-,-
meta1238,-,i,-,i,-,-,n,-,-,-,y,-,-,-,-,e,-,-,-,-,-,-,y,-,y,-,-
njen1238,-,-,-,-,-,-,n,-,n,-,y,-,-,-,-,E,-,-,-,-,-,-,E,-,k,-,-
bamu1253,-,-,-,-,-,-,n,-,-,-,y,-,i,-,-,i,-,-,-,-,-,-,3,-,-,-,-
mung1266,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-
fefe1239,-,-,-,-,-,-,n,-,-,-,Z,-,i,-,-,E,-,-,-,-,-,-,E,-,-,-,-
tivv1240,-,-,-,i,-,-,i,-,-,-,y,-,-,-,-,3,-,-,-,-,-,-,3,-,n,-,-
