language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57
nuba1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yamb1252,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tune1261,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
noma1260,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyok1243,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kako1242,-,-,-,-,-,-,-,-,-,-,k,-,-,w,e,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seki1238,-,-,-,a,a,-,-,-,-,-,k,-,-,-,o,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,o,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kolc1235,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,o,-,o,g,3,3,l,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shiw1234,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,E,7,-,E,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwas1243,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,3,X,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpie1238,-,-,-,a,a,-,-,-,-,-,k,o,o,g,o,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bomw1238,-,-,-,e,e,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,b,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koon1245,-,-,-,-,e,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,7,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
njye1238,-,-,-,-,e,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,E,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,k,3,3,l,E,E,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,g,o,o,-,o,o,-,-,-,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,o,o,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1252,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,-,-,o,-,-,-,-,-,-,-,k,-,o,o,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,-,-,o,-,-,-,-,-,-,-,x,-,o,o,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,a,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,a,-,a,g,-,E,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,a,-,a,-,-,a,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,p,-,a,a,a,-,-,a,l,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,p,-,a,a,a,-,-,a,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,a,-,a,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nkon1247,-,-,-,N,N,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,o,g,E,E,l,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,w,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
bube1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,l,-,-,o,-,-,o,-,-,-,-,-,-,-,-,-,a,-,a,-,t,-,-,-,a,a,-,-,-,-,-,-
komc1235,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
okuu1243,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aghe1239,-,-,-,-,i,i,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bamu1253,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,m,-,-,-,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mung1266,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bile1244,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,m,-,-,-,e,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,b,a,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
kulu1255,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dugu1249,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tivv1240,-,-,n,-,-,-,-,-,-,-,y,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
