language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
bekw1242,-,-,-,-,-,-,-,-,n,-,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
lika1243,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,p,u,-,-,-,u,-,-
bali1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,s,-,-,-,o,-,-,-,p,o,-,-,-,o,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,s,-,-,-,o,-,-,-,p,o,-,-,-,o,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,n,-,s,-,-,-,o,-,-,-,p,o,-,-,-,o,-,-
bila1255,-,-,-,-,-,e,-,k,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
bila1255,-,-,-,-,-,e,e,k,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-,u,-,-
kang1285,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,s,o,-,-,o,-,-,-,-,o,-,-,-,o,-,-
ndak1241,-,-,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,i,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mbod1238,-,-,-,-,-,-,-,-,n,-,-,i,-,-,-,-,-,i,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
budu1250,-,-,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,u,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
tuki1240,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nugu1242,-,-,-,-,-,-,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
yang1293,-,-,-,-,-,-,-,-,n,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
yang1293,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
tune1261,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
noma1260,-,-,-,-,-,-,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
bube1242,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,k,e,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,a,r,i,p,-,-,-,-,o,-,-
bafi1243,-,-,-,-,-,-,-,-,n,-,n,d,-,-,-,-,-,y,o,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-
komc1235,-,-,-,3,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,3,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-
okuu1243,-,-,-,e,-,e,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-
aghe1239,-,-,-,i,-,i,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,3,-,-,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
bamu1253,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,u,-,-,-,3,-,-
mung1266,-,-,-,n,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-
fefe1239,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-
tivv1240,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-
